"","EXPID","PEAKID","YEAR","SEASON","SEASON_FACTOR","HOST","HOST_FACTOR","ROUTE1","ROUTE2","ROUTE3","ROUTE4","NATION","LEADERS","SPONSOR","SUCCESS1","SUCCESS2","SUCCESS3","SUCCESS4","ASCENT1","ASCENT2","ASCENT3","ASCENT4","CLAIMED","DISPUTED","COUNTRIES","APPROACH","BCDATE","SMTDATE","SMTTIME","SMTDAYS","TOTDAYS","TERMDATE","TERMREASON","TERMREASON_FACTOR","TERMNOTE","HIGHPOINT","TRAVERSE","SKI","PARAPENTE","CAMPS","ROPE","TOTMEMBERS","SMTMEMBERS","MDEATHS","TOTHIRED","SMTHIRED","HDEATHS","NOHIRED","O2USED","O2NONE","O2CLIMB","O2DESCENT","O2SLEEP","O2MEDICAL","O2TAKEN","O2UNKWN","OTHERSMTS","CAMPSITES","ROUTEMEMO","ACCIDENTS","ACHIEVMENT","AGENCY","COMRTE","STDRTE","PRIMRTE","PRIMMEM","PRIMREF","PRIMID","CHKSUM"
"1237","EVER13146","EVER",2013,1,"Spring",1,"Nepal","S Col-SE Ridge",NA,NA,NA,"Turkey","Aydin Irmak","Seven Summit Treks Everest Expedition 2013",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,TRUE,FALSE,NA,"Lukla->Namche->Pangboche",2013-04-10,2013-05-10,NA,30,33,2013-05-13,7,"Illness, AMS, exhaustion, or frostbite","Abandoned at 8400m due to exhaustion",8400,FALSE,FALSE,FALSE,3,0,1,0,0,2,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,"BC(10/04,5350m),C1(27/04,6000m),C2(28/04,6400m),C4(09/05,7900m),xxx(10/05,8400m)","163409",NA,NA,"Seven Summit Treks",TRUE,TRUE,FALSE,FALSE,FALSE,NA,2462846
"1238","EVER13147","EVER",2013,1,"Spring",1,"Nepal","S Col-SE Ridge",NA,NA,NA,"France","Natalie Lamoureux","Thamserku Everest 2013",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,"Lukla->Namche->Pangboche",2013-05-07,2013-05-22,"1100",15,19,2013-05-26,1,"Success (main peak)",NA,8849,FALSE,FALSE,FALSE,3,0,1,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,"BC(07/05,5350m),C2(16/05,6400m),C3(20/05,7300m),C4(21/05,7900m),Smt(22/05)","163436",NA,NA,"Thamserku Trekking",TRUE,TRUE,FALSE,FALSE,FALSE,NA,2462858
"1239","EVER13149","EVER",2013,1,"Spring",1,"Nepal","S Col-SE Ridge",NA,NA,NA,"USA","Chad Kellogg","Kellogg Everest 2013",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,"Jiri",2013-04-15,2013-05-23,NA,38,41,2013-05-26,4,"Bad weather (storms, high winds)","Abandoned at 8300m due to high wind, too cold",8300,FALSE,FALSE,FALSE,2,0,1,0,0,1,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,"BC(15/04,5350m),C2(24/04,6400m),C3(04/05,7300m),xxx(23/05,8300m)","163443",NA,NA,"High Altitude Dreams",TRUE,TRUE,FALSE,FALSE,FALSE,NA,2462859
"1240","EVER13151","EVER",2013,1,"Spring",1,"Nepal","S Col-SE Ridge",NA,NA,NA,"UK","Adrian Ballinger","Alpenglow Everest Expedition 2013",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Russia","Island Peak",2013-04-25,2013-05-18,"0745",23,26,2013-05-21,1,"Success (main peak)",NA,8849,FALSE,FALSE,FALSE,3,0,2,2,0,4,4,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Summited Island Peak","BC(25/04,5350m),C2(30/04,6400m),C3(04/05,7350m),C4(16/05,7900m),Smt(18/05)","163687",NA,NA,"Sherpa Shangri-La Trekking",TRUE,TRUE,FALSE,FALSE,FALSE,NA,2462854
"1241","EVER13154","EVER",2013,1,"Spring",1,"Nepal","S Col-SE Ridge",NA,NA,NA,"Japan","Kenji Kondo","Adventure Guides Sagarmatha Expedition 2013",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,"Lukla->Namche->Lobuche East->Everest BC",2013-04-28,2013-05-20,"1400",22,27,2013-05-25,1,"Success (main peak)",NA,8849,FALSE,FALSE,FALSE,4,0,7,4,0,7,5,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Summited Lobuche East for acclimatization and Lhotse (LHOT-131-04)","BC(28/04,5300m),C1(02/05,6000m),C2(08/05,6300m),C3(18/05,7005m),C4(19/05,7900m),Smt(20/05)","163697",NA,NA,"Cosmo Treks",TRUE,TRUE,FALSE,FALSE,FALSE,NA,2462856
"1242","KCHN13101","KCHN",2013,1,"Spring",1,"Nepal","Kangchung La from S",NA,NA,NA,"USA","Matt Fioretti","Four Winds Kangchung 2013",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,"Lukla->Gokyo->Dragnag north on Nyinagana plateau",2013-04-30,2013-05-02,NA,2,2,2013-05-02,5,"Bad conditions (deep snow, avalanching, falling ice, or rock)","Abandoned at 5550m due to unstable rock conditions",5550,FALSE,FALSE,FALSE,0,0,3,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(30/04,5425m),ABC(01/05,5380m),xxx(02/05,5550m)","163710",NA,NA,"Karnali Excursions",FALSE,FALSE,FALSE,FALSE,FALSE,NA,2459013
"1243","LHOT13101","LHOT",2013,1,"Spring",1,"Nepal","W Face",NA,NA,NA,"USA","Cleo Wiedlich","Lhotse 2013",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,0,0,NA,11,"Did not reach base camp",NA,0,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Attempted Xixabangma",NA,"163723",NA,NA,"Asian Trekking",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2778
"1244","LHOT13102","LHOT",2013,1,"Spring",1,"Nepal","W Face",NA,NA,NA,"India","Umesh Zirpe","Giripremi Lhotse Everest 2013",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,2013-03-12,2013-05-16,"0724",65,70,2013-05-21,1,"Success (main peak)",NA,8516,FALSE,FALSE,FALSE,4,0,5,1,0,2,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Summited Everest (EVER-131-06)","BC(12/04,5350m),C1(23/04,6100m),C2(28/04,6500m),C3(14/05,7000m),C4(15/05,7800m),Smt(16/05)","163725",NA,NA,"Peak Promotion",FALSE,TRUE,FALSE,FALSE,TRUE,"EVER13106",2459207
"1245","LHOT13103","LHOT",2013,1,"Spring",1,"Nepal","W Face",NA,NA,NA,"UK","Dan Martin","Extreme Everest Lhotse",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"S Africa","Lukla->Namche->Pangboche",2013-03-16,2013-05-07,NA,52,55,2013-05-10,9,"Lack of time","Abandoned at 5100m due to lack of time",5100,FALSE,FALSE,FALSE,0,0,2,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(16/03,5300m),xxx(07/05,5100m)","163738",NA,NA,"Summit Nepal Trekking",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459198
"1246","LHOT13104","LHOT",2013,1,"Spring",1,"Nepal","S Col-W Face",NA,NA,NA,"Japan","Kenji Kondo","Adventure Guides Sagarmatha Expedition 2013",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,"Lukla->Namche->Lobuche East->Everest BC",2013-04-28,2013-05-22,"0852",24,27,2013-05-25,1,"Success (main peak)",NA,8516,FALSE,FALSE,FALSE,1,0,2,2,0,2,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Summited Lobuche East for acclimatization and Everest (EVER-131-54)","BC(28/04,5300m),C1(02/05,6000m),C2(08/05,6300m),C3(18/05,7005m),C4(19/05,7900m),EVER.Smt(20/05),LHOT.C4(21/05,7800m),Smt(22/05)","163744",NA,NA,"Cosmo Treks",FALSE,TRUE,FALSE,FALSE,TRUE,"EVER13154",2459213
"1247","MAKA13101","MAKA",2013,1,"Spring",1,"Nepal","W Pillar (to 6300m)","W Face-Makalu La (to 7400m)","Makalu La-NW Ridge",NA,"Germany","David Goettler","Makalu West Pillar Expedition 2013",FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Switzerland",NA,2013-04-21,2013-05-22,"0900",31,34,2013-05-25,1,"Success (main peak)",NA,8485,FALSE,FALSE,FALSE,0,0,5,3,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(21/04,5440m),C1(25/04,6000m),Smt(22/05)","163752",NA,NA,"Thamserku Trekking",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459393
"1248","MAKA13102","MAKA",2013,1,"Spring",1,"Nepal","Makalu La-NW Ridge",NA,NA,NA,"Switzerland","Christof Aschwanden","Seven Summit Treks Makalu Expedition 2013",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,"Barun Valley via helicopter (too much snow on the pass)",2013-04-04,2013-04-23,NA,19,26,2013-04-30,5,"Bad conditions (deep snow, avalanching, falling ice, or rock)","Abandoned at 7800m due to difficult ice conditions for a summit push",7800,FALSE,FALSE,FALSE,2,1000,1,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(04/04,4700m),ABC(17/04,5900m),C1(14/04,6600m),C2(22/04,7400m),xxx(23/04,7800m)","163788",NA,NA,"Seven Summit Treks",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459364
"1249","MAKA13103","MAKA",2013,1,"Spring",1,"Nepal","Makalu La-NW Ridge",NA,NA,NA,"USA","David Abramczyk (Abramski)","Seven Summit Treks Makalu Expedition 2013",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,"Tumlingtar",2013-04-05,2013-05-24,"1100",49,51,2013-05-26,1,"Success (main peak)",NA,8485,FALSE,FALSE,FALSE,2,0,1,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(05/04,5000m),ABC(07/04,5650m),C1(11/04,6600m),C2(15/04,7400m),C3(23/05,7900m),Smt(24/05)","163800",NA,NA,"Seven Summit Treks",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459395
"1250","MAKA13104","MAKA",2013,1,"Spring",1,"Nepal","Makalu La-NW Ridge",NA,NA,NA,"Australia","Gavin Vickers","Seven Summit Treks Makalu Expedition 2013",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,"Barun Valley via helicopter (too much snow on the pass)",2013-04-04,2013-04-21,NA,17,26,2013-04-30,7,"Illness, AMS, exhaustion, or frostbite","Abandoned at 7200m due to respiratory problems",7200,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(04/04,6700m),ABC(07/04,5900m),C1(20/04,6600m),xxx(21/04,7200m)","163821",NA,NA,"Seven Summit Treks",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459362
"1251","MAKA13106","MAKA",2013,1,"Spring",1,"Nepal","Makalu La-NW Ridge",NA,NA,NA,"Serbia","Dragan Celikovic","Seven Summit Treks Makalu Expedition 2013",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,"Tumlingtar by air, Num by jeep, Yangla Kharka by heli, trek to BC",2013-04-05,2013-04-23,NA,18,25,2013-04-30,5,"Bad conditions (deep snow, avalanching, falling ice, or rock)","Abandoned at 6800m due to bad snow conditions",6800,FALSE,FALSE,FALSE,1,1000,1,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(05/04,5000m),ABC(08/04,5650m),C1(15/04,6600m),xxx(23/04,6800m)","163832",NA,NA,"Seven Summit Treks",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459364
"1252","MAKA13107","MAKA",2013,1,"Spring",1,"Nepal","Makalu La-NW Ridge",NA,NA,NA,"Iran","Azim Gheichisaz","Seven Summit Treks Makalu Expedition 2013",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,"Barun Valley via helicopter",2013-04-04,2013-04-24,"0930",20,26,2013-04-30,1,"Success (main peak)",NA,8485,FALSE,FALSE,FALSE,2,1000,1,1,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(04/04,4700m),ABC(07/04,5700m),C1(14/04,6600m),C2(17/04,7400m),Smt(24/04)","163841",NA,NA,"Seven Summit Treks",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459365
"1253","MAKA13108","MAKA",2013,1,"Spring",1,"Nepal","Makalu La-NW Ridge",NA,NA,NA,"Finland","Samuli Mansikka","Samuli Mansikka Makalu Expedition 2013",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,"See route notes",2013-04-24,2013-05-22,"0920",28,30,2013-05-24,1,"Success (main peak)",NA,8485,FALSE,FALSE,FALSE,0,0,1,1,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(24/04,5700m),C1(28/04,6650m),C2(05/05,7420m),C3(21/05,7420m),Smt(22/05)","163854",NA,NA,"Snowy Horizon Treks",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459393
"1254","MAKA13109","MAKA",2013,1,"Spring",1,"Nepal","Makalu La-NW Ridge",NA,NA,NA,"Japan","Tatsuo Matsumoto","Matsumoto Madness Expedition Makalu",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,"See route notes",2013-04-26,2013-05-22,NA,26,29,2013-05-25,8,"Lack (or loss) of supplies, support or equipment","Abandoned at 8200m due to no fixed ropes",8200,FALSE,FALSE,FALSE,4,0,1,0,0,1,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,"BC(26/04,5700m),C1(01/05,6600m),C2(02/05,6700m),C3(20/05,7600m),C4(21/05,7900m),xxx(22/05,8200m)","163863",NA,NA,"Snowy Horizon Treks",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459393
"1255","MAKA13110","MAKA",2013,1,"Spring",1,"Nepal","Makalu La-NW Ridge",NA,NA,NA,"India","Dipankar Ghosh","West Bengal Makalu Expedition 2013",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,2013-04-24,2013-05-22,NA,28,0,NA,8,"Lack (or loss) of supplies, support or equipment","Abanonded at 8300m due to lack of fixed ropes",8300,FALSE,FALSE,FALSE,0,0,1,0,0,1,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,"BC(24/04),ABC(26/04),C1(01/05,6300m),C2(02/05,6600m),C3(19/05,7300m),C4(21/05,7900m),xxx(22/05,8300m)",NA,NA,NA,"Loben Expeditions (Snowy Horizon pmt)",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459393
"1256","MAKA13111","MAKA",2013,1,"Spring",1,"Nepal","Makalu La-NW Ridge",NA,NA,NA,"Poland","Kinga Baranowska","Polish-Italian Makalu",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Italy","Tumlingtar",2013-04-18,2013-05-24,NA,36,32,2013-05-20,7,"Illness, AMS, exhaustion, or frostbite","Abandoned at 8100m due to sickness and cold fingers of members",8100,FALSE,FALSE,FALSE,3,0,3,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"BC(18/04,5000m),ABC(20/04,5650m),C1(25/04,6300m),C2(26/04,6700m),C3(01/05,7200m),C4(23/05,7500m),xxx(24/05,8100m)","163874",NA,NA,"Cho Oyu Trekking",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2459395
"1257","MANA13101","MANA",2013,1,"Spring",1,"Nepal","NE Face",NA,NA,NA,"Slovakia","Vlado Haluska",NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,2013-04-02,2013-04-24,NA,22,29,2013-05-01,10,"Route technically too difficult, lack of experience, strength, or motivation","Abandoned at 5700m due to lack of manpower to fix the route",5700,FALSE,FALSE,FALSE,0,0,1,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(02/04,4800m),xxx(24/04,5700m)","163893",NA,NA,"Snowy Horizon Treks",TRUE,TRUE,FALSE,FALSE,FALSE,NA,2459545
"1258","PUTH13101","PUTH",2013,1,"Spring",1,"Nepal","NE Face",NA,NA,NA,"Switzerland","Erwin Jacomet","Alpinus Putha Hiunchuli Expedition",TRUE,FALSE,FALSE,FALSE,"52nd",NA,NA,NA,FALSE,FALSE,"Germany","Nepalgunj",2013-05-07,2013-05-21,"1000",14,16,2013-05-23,1,"Success (main peak)",NA,7246,FALSE,TRUE,FALSE,3,0,4,4,0,2,2,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"BC(07/05,4900m),C1(11/05,5450m),C2(14/05,6200m),C3(20/05,6550m),Smt(21/05)","163898",NA,NA,"Prestige Adventure",FALSE,FALSE,FALSE,FALSE,FALSE,NA,2459932
"1259","EVER13103","EVER",2013,1,"Spring",1,"Nepal","S Col-SE Ridge",NA,NA,NA,"Nepal","Sherpa Rope-Fixing","Sherpa Rope-Fixing Everest South 2013",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,2013-05-10,"1140",0,0,NA,1,"Success (main peak)",NA,8849,FALSE,FALSE,FALSE,0,0,0,0,0,16,13,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,"Smt(10/05)","163907",NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2462846
"1260","LHOT13118","LHOT",2013,1,"Spring",1,"Nepal","S Col-W Face",NA,NA,NA,"New Zealand","Mike Roberts","Adventure Consultants Lhotse Expedition 2013",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,"Pangboche->Island Peak",2013-04-14,2013-05-20,"1245",36,38,2013-05-22,1,"Success (main peak)",NA,8516,FALSE,FALSE,FALSE,4,0,1,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Summited Everest (EVER-131-09)","BC(14/04,5350m),C1(24/04,6000m),C2(25/05,6400m),C3(16/05,7200m),C4(17/05,8000m),EVER.Smt(19/05),Smt(20/05)","163925",NA,NA,"Himalayan Guides",FALSE,TRUE,FALSE,FALSE,TRUE,"EVER13109",2459211
"1261","EVER12190","EVER",2012,1,"Spring",1,"Nepal","S Col-SE Ridge",NA,NA,NA,"India","Rajeev Saumitra","Paramount Everest Expedition",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,"Lukla->Renjo La->Gokyo->Everest BC",NA,NA,NA,0,0,NA,4,"Bad weather (storms, high winds)","Abandoned at 7900m due to bad weather",7900,FALSE,FALSE,FALSE,0,0,1,0,0,1,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,"BC,C1,C2,C3,C4,xxx",NA,NA,NA,"Dream Himalaya Adventures",TRUE,TRUE,FALSE,FALSE,NA,NA,6422
"1262","AMAD12308","AMAD",2012,3,"Autumn",1,"Nepal","SW Ridge",NA,NA,NA,"UK","Stuart Peacock","Adventure Peaks Ama Dablam Expedition 2012",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Germany, New Zealand, USA","Lukla->Namche->Dingboche->Pangboche",2012-10-27,2012-11-01,NA,5,13,2012-11-09,1,"Success (main peak)",NA,6814,FALSE,FALSE,FALSE,2,0,10,6,0,5,4,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(27/10,4575m),ABC(29/10,5420m),C1(31/10,5780m),C2(05/11,6080m),Smt(01,05-06/11)","163959",NA,NA,"Himalayan Ecstasy Treks",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2460945
"1263","AMAD10347","AMAD",2010,3,"Autumn",1,"Nepal","SW Ridge",NA,NA,NA,"Australia","Thomas Straw",NA,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"France",NA,NA,2010-11-20,NA,0,0,NA,1,"Success (main peak)",NA,6814,FALSE,FALSE,FALSE,0,0,3,1,0,1,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Smt(20/11)",NA,NA,NA,"Active Holiday Nepal Treks (Kobler) permit",TRUE,FALSE,FALSE,FALSE,NA,NA,2460231
"1264","KTUN10301","KTUN",2010,3,"Autumn",1,"Nepal","N side",NA,NA,NA,"Germany","Rudolf Bruegger",NA,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,2010-10-27,NA,0,0,NA,1,"Success (main peak)",NA,6484,FALSE,FALSE,FALSE,0,0,4,1,0,1,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Smt(27/10)",NA,NA,NA,"Active Holiday Nepal Treks?",FALSE,FALSE,FALSE,FALSE,NA,NA,2458137
"1265","BARU11309","BARU",2011,3,"Autumn",1,"Nepal","SE Ridge",NA,NA,NA,"France","Daniel Petraud","Allibert Baruntse Expedition 2011",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,"Lukla->Chutok->Tuli Kharka->Tangnag->Mera La->Lake Camp->BC",2011-10-18,2011-10-27,NA,9,11,2011-10-29,5,"Bad conditions (deep snow, avalanching, falling ice, or rock)","Abandoned at 6650m due to bad snow conditions",6650,FALSE,FALSE,FALSE,0,0,5,0,0,2,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(18/10,5450m),C1(24/10,6145m),C2(26/10,6450m),xxx(27/10,6650m)",NA,NA,NA,"Thamserku Trekking",FALSE,FALSE,FALSE,FALSE,FALSE,NA,2461068
"1266","AMAD12352","AMAD",2012,3,"Autumn",1,"Nepal","SW Ridge",NA,NA,NA,"Spain","Javier Herreros",NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,2012-11-14,NA,0,0,NA,4,"Bad weather (storms, high winds)","Abandoned at 6500m due to bad weather",6500,FALSE,FALSE,FALSE,2,0,1,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC,C1,C2,xxx(14/11,6500m)",NA,NA,NA,"Happy Feet Mountaineers?",TRUE,FALSE,FALSE,FALSE,NA,NA,2461003
"1267","AMAD12336","AMAD",2012,3,"Autumn",1,"Nepal","SW Ridge",NA,NA,NA,"Austria","Peter Gross",NA,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,2012-10-18,NA,0,0,NA,1,"Success (main peak)",NA,6814,FALSE,FALSE,FALSE,0,0,2,1,0,2,2,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Smt(18/10)",NA,NA,NA,"Active Holiday Nepal Treks permit?",TRUE,FALSE,FALSE,FALSE,NA,NA,2460976
"1268","PUTH12306","PUTH",2012,3,"Autumn",1,"Nepal","NE Face",NA,NA,NA,"Austria","Michael Zarl",NA,TRUE,FALSE,FALSE,FALSE,"48th",NA,NA,NA,FALSE,FALSE,NA,NA,NA,2012-10-07,NA,0,0,NA,1,"Success (main peak)",NA,7246,FALSE,FALSE,FALSE,0,0,5,2,0,1,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Smt(07/10)",NA,NA,NA,"Himalayan Sherpa Adventure",FALSE,FALSE,FALSE,FALSE,NA,NA,2459705
"1269","PUTH12307","PUTH",2012,3,"Autumn",1,"Nepal","NE Face",NA,NA,NA,"India","Sonam Tshering Lepcha",NA,TRUE,FALSE,FALSE,FALSE,"47th",NA,NA,NA,FALSE,FALSE,"Sweden",NA,2012-09-20,2012-09-29,"1115",9,10,2012-09-30,1,"Success (main peak)",NA,7246,FALSE,FALSE,FALSE,0,0,3,2,0,2,2,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(20/09,4900m),C1.ABC(24/09,5400m),C2(27/09,6180m),C3(28/09,6500m),Smt(29/09)","163994",NA,NA,"Hi On Life Adventures",FALSE,FALSE,FALSE,FALSE,NA,NA,2459697
"1270","RAKS12301","RAKS",2012,3,"Autumn",1,"Nepal","S side of E Ridge",NA,NA,NA,"Germany","Mirjam Limmer",NA,TRUE,FALSE,FALSE,FALSE,"2nd",NA,NA,NA,FALSE,FALSE,NA,NA,2012-10-06,2012-10-21,"1730",15,18,2012-10-24,1,"Success (main peak)",NA,6609,FALSE,FALSE,FALSE,2,0,2,2,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(06/10,4100m),C1(5000m),C2(5800m),Smt(21/10)","164043","Mirjam Limmer with frostbite at toes.",NA,"Himalayan Sherpa Adventure",FALSE,FALSE,FALSE,FALSE,NA,NA,2459764
"1271","MANA12353","MANA",2012,3,"Autumn",1,"Nepal","NE Face",NA,NA,NA,"Iran","Azim Gheichisaz",NA,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,2012-09-20,2012-09-29,"1111",9,11,2012-10-01,1,"Success (main peak)",NA,8163,FALSE,FALSE,FALSE,3,0,2,2,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(4800m),C1(20/09,5800m),C2(23/09,6400m),C3(28/09,7450m),Smt(29/09)","164061",NA,NA,"Seven Summit Treks",TRUE,TRUE,FALSE,FALSE,NA,NA,2459337
"1272","MANA12354","MANA",2012,3,"Autumn",1,"Nepal","NE Face",NA,NA,NA,"China","Bai Yi",NA,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,2012-09-29,NA,0,0,NA,1,"Success (main peak)",NA,8163,FALSE,FALSE,FALSE,0,0,3,3,0,5,4,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,"BC,C1,C2,C3,C4(7400m),Smt(29/09)",NA,NA,NA,"Seven Summit Treks",TRUE,TRUE,FALSE,FALSE,NA,NA,2459337
